docid,unique_id,relation_selected,score,verb1,verb2,eiid1,eiid2,relation,model_name,ccr,scr
nyt_20130321_china_pollution,e10-e8,BEFORE,1,forced,said,e8,e10,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e1000-e42,AFTER,2,90 million,400 million,e1000,e42,AFTER,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e1000-e42,BEFORE,1,90 million,400 million,e1000,e42,AFTER,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e11-e13,BEFORE,4,checked,kept,e11,e13,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e11-e13,EQUAL,1,checked,kept,e11,e13,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e14-e15,BEFORE,5,said,made,e14,e15,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e14-e16,BEFORE,1,said,vowed,e14,e16,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e14-e17,BEFORE,1,said,show,e14,e17,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e14-e19,BEFORE,1,said,efforts,e14,e19,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e14-e20,BEFORE,1,said,clean,e14,e20,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e15-e16,BEFORE,5,made,vowed,e15,e16,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e15-e17,BEFORE,1,made,show,e15,e17,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e15-e19,BEFORE,1,made,efforts,e15,e19,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e15-e20,BEFORE,1,made,clean,e15,e20,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e16-e17,BEFORE,4,vowed,show,e16,e17,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e16-e17,EQUAL,1,vowed,show,e16,e17,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e16-e19,BEFORE,2,vowed,efforts,e16,e19,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e16-e19,EQUAL,1,vowed,efforts,e16,e19,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e16-e20,BEFORE,2,vowed,clean,e16,e20,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e16-e20,EQUAL,1,vowed,clean,e16,e20,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e16-e44,EQUAL,1,upset,vowed,e44,e16,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e17-e19,EQUAL,5,show,efforts,e17,e19,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e17-e20,BEFORE,1,show,clean,e17,e20,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e17-e20,EQUAL,2,show,clean,e17,e20,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e19-e20,BEFORE,1,efforts,clean,e19,e20,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e19-e20,EQUAL,3,efforts,clean,e19,e20,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e2-e3,EQUAL,5,found,floating,e2,e3,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e2-e4,BEFORE,1,found,cloaked,e2,e4,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e21-e22,BEFORE,5,hit,led,e21,e22,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e21-e23,BEFORE,1,hit,put,e21,e23,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e22-e23,BEFORE,5,led,put,e22,e23,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e23-e24,BEFORE,3,put,comply,e23,e24,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e23-e26,BEFORE,1,put,upgrade,e23,e26,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e24-e25,BEFORE,3,resisted,comply,e25,e24,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e24-e26,BEFORE,1,comply,upgrade,e24,e26,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e25-e26,BEFORE,1,resisted,upgrade,e25,e26,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e26-e27,BEFORE,3,upgrade,according,e26,e27,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e26-e27,EQUAL,2,upgrade,according,e26,e27,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e26-e28,BEFORE,1,exert,upgrade,e28,e26,VAGUE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e26-e28,VAGUE,1,exert,upgrade,e28,e26,VAGUE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e26-e46,EQUAL,1,resistant,upgrade,e46,e26,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e27-e28,BEFORE,1,according,exert,e27,e28,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e28-e29,VAGUE,1,exert,discussions,e28,e29,VAGUE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e29-e30,BEFORE,5,discussions,pushed,e29,e30,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e29-e31,BEFORE,2,discussions,saying,e29,e31,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e29-e32,BEFORE,1,discussions,upgrading,e29,e32,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e30-e31,BEFORE,4,pushed,saying,e30,e31,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e30-e31,EQUAL,1,pushed,saying,e30,e31,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e30-e32,EQUAL,1,pushed,upgrading,e30,e32,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e31-e32,BEFORE,4,saying,upgrading,e31,e32,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e31-e32,EQUAL,1,saying,upgrading,e31,e32,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e33-e34,BEFORE,5,released,saying,e33,e34,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e33-e35,BEFORE,1,released,result,e33,e35,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e33-e36,BEFORE,1,released,surge,e33,e36,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e33-e37,BEFORE,1,released,become,e33,e37,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e33-e38,BEFORE,1,released,said,e33,e38,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e33-e39,BEFORE,1,released,calling,e33,e39,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e33-e40,BEFORE,1,released,overcome,e33,e40,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e34-e35,BEFORE,4,saying,result,e34,e35,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e34-e35,EQUAL,1,saying,result,e34,e35,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e34-e36,EQUAL,1,saying,surge,e34,e36,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e34-e37,EQUAL,1,saying,become,e34,e37,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e34-e38,EQUAL,1,saying,said,e34,e38,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e34-e39,EQUAL,1,saying,calling,e34,e39,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e34-e40,EQUAL,1,saying,overcome,e34,e40,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e34-e41,BEFORE,1,saying,estimated,e34,e41,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e35-e36,BEFORE,4,result,surge,e35,e36,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e35-e36,EQUAL,1,result,surge,e35,e36,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e35-e38,EQUAL,1,result,said,e35,e38,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e35-e39,EQUAL,1,result,calling,e35,e39,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e35-e40,EQUAL,1,result,overcome,e35,e40,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e35-e47,BEFORE,2,result,consumption,e35,e47,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e35-e48,BEFORE,2,result,sales,e35,e48,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e36-e37,EQUAL,1,surge,become,e36,e37,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e36-e38,EQUAL,1,surge,said,e36,e38,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e36-e39,EQUAL,1,surge,calling,e36,e39,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e36-e40,EQUAL,1,surge,overcome,e36,e40,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e36-e47,EQUAL,3,surge,consumption,e36,e47,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e36-e48,EQUAL,3,surge,sales,e36,e48,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e37-e38,BEFORE,3,become,said,e37,e38,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e37-e38,EQUAL,1,become,said,e37,e38,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e37-e38,VAGUE,1,become,said,e37,e38,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e37-e39,EQUAL,1,become,calling,e37,e39,VAGUE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e37-e39,VAGUE,1,become,calling,e37,e39,VAGUE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e37-e40,EQUAL,1,become,overcome,e37,e40,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e38-e39,BEFORE,2,said,calling,e38,e39,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e38-e39,EQUAL,3,said,calling,e38,e39,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e38-e40,EQUAL,1,said,overcome,e38,e40,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e39-e40,BEFORE,4,calling,overcome,e39,e40,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e39-e40,EQUAL,1,calling,overcome,e39,e40,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e4-e5,BEFORE,4,cloaked,causing,e4,e5,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e4-e5,EQUAL,1,cloaked,causing,e4,e5,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e4-e6,BEFORE,3,cloaked,coughing,e4,e6,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e4-e7,BEFORE,3,cloaked,obscuring,e4,e7,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e4-e8,BEFORE,1,cloaked,forced,e4,e8,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e40-e49,EQUAL,1,changes,overcome,e49,e40,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e41-e42,BEFORE,5,estimated,400 million,e41,e42,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e47-e48,EQUAL,1,consumption,sales,e47,e48,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e5-e6,BEFORE,2,causing,coughing,e5,e6,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e5-e6,EQUAL,3,causing,coughing,e5,e6,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e5-e7,BEFORE,1,causing,obscuring,e5,e7,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e5-e7,EQUAL,3,causing,obscuring,e5,e7,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e6-e7,EQUAL,4,coughing,obscuring,e6,e7,EQUAL,gemini-1.5-pro,0.25,1.0
nyt_20130321_china_pollution,e8-e9,BEFORE,5,forced,acknowledge,e8,e9,BEFORE,gemini-1.5-pro,0.25,1.0
nyt_20130321_cyprus,e1-e2,BEFORE,5,comes,resulting,e1,e2,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e10-e11,BEFORE,2,struggling,recover,e10,e11,EQUAL,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e10-e11,EQUAL,3,struggling,recover,e10,e11,EQUAL,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e10-e9,BEFORE,3,creates,struggling,e9,e10,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e11-e12,BEFORE,5,recover,bailout,e11,e12,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e12-e13,BEFORE,3,bailout,mount,e12,e13,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e13-e14,BEFORE,4,mount,make,e13,e14,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e13-e14,EQUAL,1,mount,make,e13,e14,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e14-e15,BEFORE,5,make,forming,e14,e15,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e15-e16,BEFORE,5,forming,sent,e15,e16,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e16-e17,BEFORE,5,sent,start,e16,e17,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e17-e19,BEFORE,5,start,survive,e17,e19,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e19-e20,BEFORE,5,survive,remove,e19,e20,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e2-e3,BEFORE,5,resulting,return,e2,e3,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e20-e21,BEFORE,5,remove,said,e20,e21,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e21-e22,BEFORE,5,said,said,e21,e22,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e22-e23,EQUAL,5,said,referring,e22,e23,EQUAL,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e23-e24,BEFORE,5,referring,touched,e23,e24,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e24-e25,BEFORE,2,touched,studied,e24,e25,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e24-e26,BEFORE,1,touched,remove,e24,e26,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e24-e27,BEFORE,2,touched,exposure,e24,e27,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e25-e26,BEFORE,4,studied,remove,e25,e26,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e26-e27,BEFORE,5,remove,exposure,e26,e27,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e27-e30,BEFORE,3,exposure,forced,e27,e30,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e3-e4,BEFORE,5,return,havoc,e3,e4,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e30-e32,BEFORE,5,forced,exposure,e30,e32,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e32-e33,BEFORE,3,exposure,explains,e32,e33,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e33-e34,BEFORE,5,explains,pressure,e33,e34,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e34-e35,BEFORE,2,pressure,said,e34,e35,EQUAL,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e34-e35,EQUAL,3,pressure,said,e34,e35,EQUAL,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e35-e36,BEFORE,5,said,saying,e35,e36,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e36-e38,BEFORE,5,saying,pushing,e36,e38,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e38-e39,BEFORE,5,pushing,losses,e38,e39,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e39-e40,BEFORE,5,losses,broke,e39,e40,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e4-e5,BEFORE,5,havoc,created,e4,e5,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e40-e41,BEFORE,3,broke,notes,e40,e41,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e41-e42,BEFORE,5,notes,put,e41,e42,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e42-e43,BEFORE,5,put,collapse,e42,e43,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e43-e44,BEFORE,5,collapse,supposed,e43,e44,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e44-e45,EQUAL,5,supposed,insured,e44,e45,EQUAL,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e45-e46,BEFORE,3,insured,admitted,e45,e46,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e46-e47,BEFORE,5,admitted,snapped,e46,e47,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e47-e48,BEFORE,5,snapped,admitted,e47,e48,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e48-e49,BEFORE,5,admitted,afford,e48,e49,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e49-e50,BEFORE,3,afford,pay,e49,e50,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e49-e50,EQUAL,2,afford,pay,e49,e50,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e5-e6,BEFORE,5,created,bailed,e5,e6,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e50-e51,BEFORE,5,pay,said,e50,e51,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e51-e52,BEFORE,3,said,expulsion,e51,e52,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e52-e55,BEFORE,5,expulsion,converted,e52,e55,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e55-e57,BEFORE,5,converted,adopting,e55,e57,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e6-e7,BEFORE,5,bailed,contend,e6,e7,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e7-e8,BEFORE,5,contend,fail,e7,e8,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_cyprus,e8-e9,BEFORE,5,fail,creates,e8,e9,BEFORE,gemini-1.5-pro,0.05555555555555555,1.0
nyt_20130321_sarcozy,e1-e10,BEFORE,6,informed,indicates,e1,e10,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e11,BEFORE,6,informed,believes,e1,e11,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e13,BEFORE,5,informed,said,e1,e13,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e14,BEFORE,5,informed,appeal,e1,e14,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e15,BEFORE,5,informed,ruling,e1,e15,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e16,BEFORE,5,informed,mean,e1,e16,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e17,BEFORE,5,informed,lost,e1,e17,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e18,BEFORE,5,informed,bid,e1,e18,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e19,BEFORE,5,informed,stand,e1,e19,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e2,BEFORE,10,informed,face,e1,e2,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e20,BEFORE,5,informed,trial,e1,e20,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e23,BEFORE,1,informed,crime,e1,e23,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e3,BEFORE,9,informed,abused,e1,e3,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e4,BEFORE,9,informed,get,e1,e4,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e5,BEFORE,9,informed,denied,e1,e5,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e6,BEFORE,9,informed,accepting,e1,e6,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e7,BEFORE,9,informed,alleged,e1,e7,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e8,BEFORE,6,informed,called,e1,e8,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e1-e9,BEFORE,6,informed,decision,e1,e9,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e10-e11,BEFORE,6,indicates,believes,e10,e11,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e10-e13,BEFORE,8,indicates,said,e10,e13,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e10-e14,BEFORE,8,indicates,appeal,e10,e14,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e10-e2,BEFORE,6,face,indicates,e2,e10,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e10-e21,BEFORE,1,investigation,indicates,e21,e10,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e10-e3,BEFORE,6,abused,indicates,e3,e10,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e10-e4,BEFORE,6,get,indicates,e4,e10,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e10-e5,BEFORE,6,denied,indicates,e5,e10,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e10-e6,BEFORE,6,accepting,indicates,e6,e10,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e10-e7,BEFORE,8,alleged,indicates,e7,e10,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e10-e8,BEFORE,9,called,indicates,e8,e10,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e10-e9,BEFORE,7,decision,indicates,e9,e10,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e11-e13,BEFORE,10,believes,said,e11,e13,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e11-e14,BEFORE,9,believes,appeal,e11,e14,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e11-e2,BEFORE,6,face,believes,e2,e11,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e11-e21,BEFORE,1,investigation,believes,e21,e11,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e11-e23,BEFORE,1,believes,crime,e11,e23,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e11-e3,BEFORE,6,abused,believes,e3,e11,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e11-e4,BEFORE,6,get,believes,e4,e11,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e11-e5,BEFORE,6,denied,believes,e5,e11,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e11-e6,BEFORE,6,accepting,believes,e6,e11,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e11-e7,BEFORE,8,alleged,believes,e7,e11,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e11-e8,BEFORE,9,called,believes,e8,e11,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e11-e9,BEFORE,9,decision,believes,e9,e11,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e13-e14,BEFORE,10,said,appeal,e13,e14,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e13-e2,BEFORE,5,face,said,e2,e13,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e13-e21,BEFORE,1,investigation,said,e21,e13,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e13-e3,BEFORE,3,abused,said,e3,e13,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e13-e4,BEFORE,3,get,said,e4,e13,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
nyt_20130321_sarcozy,e13-e5,BEFORE,6,denied,said,e5,e13,BEFORE,gemini-1.5-pro,0.631578947368421,1.0
