docid,verb1,verb2,eiid1,eiid2,relation,unique_id,model_name,n_iter,score,relation_selected,max_score,ccr,scr,n_cycles,min_vote
nyt_20130321_cyprus,havoc,saying,e4,e36,BEFORE,e36-e4,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,,e4,e37,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,pushing,e4,e38,BEFORE,e38-e4,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,losses,e4,e39,BEFORE,e39-e4,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,broke,e4,e40,BEFORE,e4-e40,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,notes,e4,e41,BEFORE,e4-e41,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,put,e4,e42,BEFORE,e4-e42,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,collapse,e4,e43,BEFORE,e4-e43,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,supposed,e4,e44,BEFORE,e4-e44,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,insured,e4,e45,BEFORE,e4-e45,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,admitted,e4,e46,BEFORE,e4-e46,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,snapped,e4,e47,BEFORE,e4-e47,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,admitted,e4,e48,BEFORE,e4-e48,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,afford,e4,e49,BEFORE,e4-e49,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,pay,e4,e50,BEFORE,e4-e50,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,said,e4,e51,BEFORE,e4-e51,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,expulsion,e4,e52,BEFORE,e4-e52,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,,e4,e53,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,,e4,e54,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,converted,e4,e55,BEFORE,e4-e55,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,,e4,e56,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,havoc,adopting,e4,e57,BEFORE,e4-e57,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,bailed,e5,e6,BEFORE,e5-e6,gemini-1.5-flash,0.0,1,BEFORE,6.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,contend,e5,e7,BEFORE,e5-e7,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,fail,e5,e8,BEFORE,e5-e8,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,creates,e5,e9,BEFORE,e5-e9,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,struggling,e5,e10,BEFORE,e10-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,recover,e5,e11,BEFORE,e11-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,bailout,e5,e12,BEFORE,e12-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,mount,e5,e13,BEFORE,e13-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,make,e5,e14,BEFORE,e14-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,forming,e5,e15,BEFORE,e15-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,sent,e5,e16,BEFORE,e16-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,start,e5,e17,BEFORE,e17-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,,e5,e18,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,survive,e5,e19,BEFORE,e19-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,remove,e5,e20,BEFORE,e20-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,said,e5,e21,BEFORE,e21-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,said,e5,e22,BEFORE,e22-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,referring,e5,e23,BEFORE,e23-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,touched,e5,e24,BEFORE,e24-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,studied,e5,e25,BEFORE,e25-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,remove,e5,e26,BEFORE,e26-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,exposure,e5,e27,BEFORE,e27-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,,e5,e28,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,,e5,e29,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,forced,e5,e30,BEFORE,e30-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,,e5,e31,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,exposure,e5,e32,BEFORE,e32-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,explains,e5,e33,BEFORE,e33-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,pressure,e5,e34,BEFORE,e34-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,said,e5,e35,BEFORE,e35-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,saying,e5,e36,BEFORE,e36-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,,e5,e37,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,pushing,e5,e38,BEFORE,e38-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,losses,e5,e39,BEFORE,e39-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,broke,e5,e40,BEFORE,e40-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,notes,e5,e41,BEFORE,e41-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,put,e5,e42,BEFORE,e42-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,collapse,e5,e43,BEFORE,e43-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,supposed,e5,e44,BEFORE,e44-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,insured,e5,e45,BEFORE,e45-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,admitted,e5,e46,BEFORE,e46-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,snapped,e5,e47,BEFORE,e47-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,admitted,e5,e48,BEFORE,e48-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,afford,e5,e49,BEFORE,e49-e5,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,pay,e5,e50,BEFORE,e5-e50,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,said,e5,e51,BEFORE,e5-e51,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,expulsion,e5,e52,BEFORE,e5-e52,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,,e5,e53,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,,e5,e54,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,converted,e5,e55,BEFORE,e5-e55,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,,e5,e56,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,created,adopting,e5,e57,BEFORE,e5-e57,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,contend,e6,e7,BEFORE,e6-e7,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,fail,e6,e8,BEFORE,e6-e8,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,creates,e6,e9,BEFORE,e6-e9,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,struggling,e6,e10,BEFORE,e10-e6,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,recover,e6,e11,BEFORE,e11-e6,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,bailout,e6,e12,BEFORE,e12-e6,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,mount,e6,e13,BEFORE,e13-e6,gemini-1.5-flash,0.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,make,e6,e14,BEFORE,e14-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,forming,e6,e15,BEFORE,e15-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,sent,e6,e16,BEFORE,e16-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,start,e6,e17,BEFORE,e17-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,,e6,e18,BEFORE,UNDEFINED,gemini-1.5-flash,0.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,survive,e6,e19,BEFORE,e19-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,remove,e6,e20,BEFORE,e20-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,said,e6,e21,BEFORE,e21-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,said,e6,e22,BEFORE,e22-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,referring,e6,e23,BEFORE,e23-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,touched,e6,e24,BEFORE,e24-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,studied,e6,e25,BEFORE,e25-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,bailed,remove,e6,e26,BEFORE,e26-e6,gemini-1.5-flash,0.0,1,BEFORE,4.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,resulting,e1,e2,BEFORE,e1-e2,gemini-1.5-flash,1.0,1,BEFORE,6.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,return,e1,e3,BEFORE,e1-e3,gemini-1.5-flash,1.0,1,BEFORE,6.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,havoc,e1,e4,BEFORE,e1-e4,gemini-1.5-flash,1.0,1,BEFORE,6.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,created,e1,e5,BEFORE,e1-e5,gemini-1.5-flash,1.0,1,BEFORE,6.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,bailed,e1,e6,BEFORE,e1-e6,gemini-1.5-flash,1.0,1,BEFORE,6.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,contend,e1,e7,BEFORE,e1-e7,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,fail,e1,e8,BEFORE,e1-e8,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,creates,e1,e9,BEFORE,e1-e9,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,struggling,e1,e10,BEFORE,e1-e10,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,recover,e1,e11,BEFORE,e1-e11,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,bailout,e1,e12,BEFORE,e1-e12,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,mount,e1,e13,BEFORE,e1-e13,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,make,e1,e14,BEFORE,e1-e14,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,forming,e1,e15,BEFORE,e1-e15,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,sent,e1,e16,BEFORE,e1-e16,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,start,e1,e17,BEFORE,e1-e17,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,,e1,e18,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,survive,e1,e19,BEFORE,e1-e19,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,remove,e1,e20,BEFORE,e1-e20,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,said,e1,e21,BEFORE,e1-e21,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,said,e1,e22,BEFORE,e1-e22,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,referring,e1,e23,BEFORE,e1-e23,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,touched,e1,e24,BEFORE,e1-e24,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,studied,e1,e25,BEFORE,e1-e25,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,remove,e1,e26,BEFORE,e1-e26,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,exposure,e1,e27,BEFORE,e1-e27,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,,e1,e28,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,,e1,e29,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,forced,e1,e30,BEFORE,e1-e30,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,,e1,e31,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,exposure,e1,e32,BEFORE,e1-e32,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,explains,e1,e33,BEFORE,e1-e33,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,pressure,e1,e34,BEFORE,e1-e34,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,said,e1,e35,BEFORE,e1-e35,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,saying,e1,e36,BEFORE,e1-e36,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,,e1,e37,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,pushing,e1,e38,BEFORE,e1-e38,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,losses,e1,e39,BEFORE,e1-e39,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,broke,e1,e40,BEFORE,e1-e40,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,notes,e1,e41,BEFORE,e1-e41,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,put,e1,e42,BEFORE,e1-e42,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,collapse,e1,e43,BEFORE,e1-e43,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,supposed,e1,e44,BEFORE,e1-e44,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,insured,e1,e45,BEFORE,e1-e45,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,admitted,e1,e46,BEFORE,e1-e46,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,snapped,e1,e47,BEFORE,e1-e47,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,admitted,e1,e48,BEFORE,e1-e48,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,afford,e1,e49,BEFORE,e1-e49,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,pay,e1,e50,BEFORE,e1-e50,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,said,e1,e51,BEFORE,e1-e51,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,expulsion,e1,e52,BEFORE,e1-e52,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,,e1,e53,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,,e1,e54,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,converted,e1,e55,BEFORE,e1-e55,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,,e1,e56,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,comes,adopting,e1,e57,BEFORE,e1-e57,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,return,e2,e3,BEFORE,e2-e3,gemini-1.5-flash,1.0,1,BEFORE,6.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,havoc,e2,e4,BEFORE,e2-e4,gemini-1.5-flash,1.0,1,BEFORE,6.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,created,e2,e5,BEFORE,e2-e5,gemini-1.5-flash,1.0,1,BEFORE,6.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,bailed,e2,e6,BEFORE,e2-e6,gemini-1.5-flash,1.0,1,BEFORE,6.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,contend,e2,e7,BEFORE,e2-e7,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,fail,e2,e8,BEFORE,e2-e8,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,creates,e2,e9,BEFORE,e2-e9,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,struggling,e2,e10,BEFORE,e10-e2,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,recover,e2,e11,BEFORE,e11-e2,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,bailout,e2,e12,BEFORE,e12-e2,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,mount,e2,e13,BEFORE,e13-e2,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,make,e2,e14,BEFORE,e14-e2,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,forming,e2,e15,BEFORE,e15-e2,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,sent,e2,e16,BEFORE,e16-e2,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,start,e2,e17,BEFORE,e17-e2,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,,e2,e18,BEFORE,UNDEFINED,gemini-1.5-flash,1.0,1,BEFORE,205.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,survive,e2,e19,BEFORE,e19-e2,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,remove,e2,e20,BEFORE,e2-e20,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,said,e2,e21,BEFORE,e2-e21,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,said,e2,e22,BEFORE,e2-e22,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,referring,e2,e23,BEFORE,e2-e23,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,touched,e2,e24,BEFORE,e2-e24,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
nyt_20130321_cyprus,resulting,studied,e2,e25,BEFORE,e2-e25,gemini-1.5-flash,1.0,1,BEFORE,5.0,0.05555555555555555,1.0,,3
